,entsoe_wind_DE_50HZ,entsoe_solar_DE_50HZ,wpl_wind_DE_50HZ,atlite_wind_DE_50HZ,pvlib_mastr_solar_DE_50HZ,atlite_solar_DE_50HZ,entsoe_wind_DE_AMPRION,entsoe_solar_DE_AMPRION,wpl_wind_DE_AMPRION,atlite_wind_DE_AMPRION,pvlib_mastr_solar_DE_AMPRION,atlite_solar_DE_AMPRION,entsoe_wind_DE_TENNET,entsoe_solar_DE_TENNET,wpl_wind_DE_TENNET,atlite_wind_DE_TENNET,pvlib_mastr_solar_DE_TENNET,atlite_solar_DE_TENNET,entsoe_wind_DE_TRANSNET,entsoe_solar_DE_TRANSNET,wpl_wind_DE_TRANSNET,atlite_wind_DE_TRANSNET,pvlib_mastr_solar_DE_TRANSNET,atlite_solar_DE_TRANSNET
2023-01-16 01:00:00,8934.5,0.0,13780.073475722073,12452.54199005065,0.0,0.0,5527.0,0.0,8583.545624749084,7461.129088685447,0.0,0.0,9220.25,0.0,15520.467857780312,14129.418402724248,0.0,0.0,995.0,0.0,1300.6873153192753,884.4195796160385,0.0,0.0
2023-01-16 02:00:00,8185.5,0.0,12350.175551335478,10987.741185042327,0.0,0.0,5297.5,0.0,7972.8436017255735,6762.538167530038,0.0,0.0,8328.5,0.0,13627.610723796477,12090.037408779799,0.0,0.0,961.5,0.0,1262.0179443563736,852.3635598229284,0.0,0.0
2023-01-16 03:00:00,7531.5,0.0,10998.35751151118,9554.302834039148,0.0,0.0,4934.25,0.0,7751.406015384774,6538.2249779925905,0.0,0.0,7155.25,0.0,12077.912557039588,10546.22615808811,0.0,0.0,910.0,0.0,1283.2222713764863,868.649857161755,0.0,0.0
2023-01-16 04:00:00,5419.0,0.0,9847.759059501122,8350.947949629102,0.0,0.0,4723.5,0.0,7289.3913132568805,6027.4397090031825,0.0,0.0,6738.25,0.0,11221.66324396642,9787.055426837795,0.0,0.0,877.0,0.0,1249.4114938977016,825.999746688092,0.0,0.0
2023-01-16 05:00:00,7017.0,0.0,9739.315247608012,8191.298260896108,0.0,0.0,5133.25,0.0,7398.112455741654,6228.612085965599,0.0,0.0,6349.0,0.0,10965.45114695107,9657.188682095135,0.0,0.0,793.75,0.0,1186.2368288147106,761.3707957250434,0.0,0.0
2023-01-16 06:00:00,7045.5,0.75,9678.689008254252,8160.521431709402,0.0,0.0,6052.0,0.0,8131.149563666506,7058.366941021041,0.0,0.0,6239.75,0.25,10467.796746067303,9181.794610744655,0.0,0.0,868.25,0.0,1172.6721772585488,738.1537832451745,0.0,0.0
2023-01-16 07:00:00,7231.0,270.75,9819.426953703654,8338.06752457101,0.0,0.0,6854.0,114.75,9222.664298642821,8444.364732935273,0.0,0.0,6763.25,462.5,10089.98899150967,8821.181270042862,0.011217956852372202,0.0,965.75,120.0,1249.2614387862359,798.5925147163492,0.0,0.0
2023-01-16 08:00:00,6773.25,1326.75,10166.695006548118,8699.054598338891,337.670567650823,809.0715822565256,7213.5,511.5,9995.87282605169,9511.178152987368,64.82312484158592,6.95470577264924,7360.0,2448.75,11240.826127872371,9775.845053013825,766.4481717360467,1889.1077609239253,953.25,435.5,1288.129801585357,842.2571826988702,208.4144465173788,455.18704202895617
2023-01-16 09:00:00,5739.25,2833.0,10246.54447183182,8722.51008915213,2017.0883836132716,2874.8262502437547,7463.5,870.0,10601.513965746755,10448.227424954908,455.1329276574602,270.40543496423436,7999.75,4404.5,11774.889355721856,10439.990863548472,4513.321751500694,6120.830422659014,948.5,608.75,1283.3435446201177,874.0646367797985,1066.336831472316,1296.0815559499597
2023-01-16 10:00:00,5591.0,4339.5,5941.140568735543,4988.954592774599,5036.774281087695,5716.2759812829145,7587.5,1064.75,10274.814253788227,10001.885851424508,736.1989809940766,520.071851412801,8870.25,5293.25,9642.42168512564,8380.706040076295,9430.324068111331,9925.227071583571,924.5,492.75,952.988644300532,602.4362337287745,1558.067123591872,1613.6640857089437
2023-01-16 11:00:00,6127.0,4533.75,6584.856605257113,5730.100955777201,7395.890673315027,7282.210615501365,7494.0,1060.5,10290.042579262878,9982.308329614327,1184.5822146203975,1071.4160608581612,9727.5,4654.75,11362.082967605711,10523.19530079679,12925.173408208706,12092.177236504263,882.0,491.0,860.1077037405912,544.6057680050847,1335.5533742827547,1171.0767210706451
2023-01-16 12:00:00,7250.5,3435.75,7310.425706065818,6458.650233369351,8620.548473738208,7622.456948273695,7604.5,863.25,10010.98074372092,9598.773339564652,1820.744194960481,1681.8293826010113,9945.0,3410.75,13674.13796509523,12991.723205210908,12645.695121993098,11198.291338588719,1126.0,575.75,834.3050225347674,541.2235268336278,1102.1288732689052,930.9725859222879
2023-01-16 13:00:00,8051.0,1803.5,8008.382733069404,7006.415293722276,8230.762592964222,6558.267682560129,7228.25,594.5,10322.561190161214,10022.697665289,2206.753110959813,2227.565887797913,10537.25,1822.5,14487.105243049491,13977.162297573737,9348.863583362767,7684.866794258469,1184.75,603.0,1047.0301278333204,718.2752307780872,1737.5390651285913,1568.853299475914
2023-01-16 14:00:00,9052.75,576.5,12341.013702278166,11093.180598585936,6192.154356267085,3814.0463495769213,6739.75,313.5,10670.831338306876,10624.67214150571,2340.807154012537,1982.9292188754152,10906.5,627.75,16694.496484464824,16398.81594259593,7046.396990422697,4907.277005261416,1300.5,346.0,1294.8014503771144,963.5934081159984,2292.378786494502,1848.994707521364
2023-01-16 15:00:00,10046.75,24.25,14393.095362320892,13284.128602790031,1812.2108385877132,1260.3843939002052,6208.25,50.5,10028.142729062476,9841.320526194333,1951.6248125589566,918.9929942048042,11091.75,74.75,17063.244729979764,16622.383789576743,5241.772639589502,1826.1022378761036,1357.25,53.25,1475.6545921296822,1165.3598241917184,1929.6321904711197,1076.4687774586369
2023-01-16 16:00:00,10889.25,0.0,14931.844540750517,13985.556011023644,69.13288130900584,1.3790924853236166,5873.75,0.0,9134.69857632939,8735.264568195886,154.38394251332713,142.07687412379255,11327.75,0.0,17356.044268318998,16719.2521706705,310.18741904571004,276.2577230920129,1403.75,0.0,1608.3529704728226,1367.7821637011104,178.9157439732626,236.42118146558843
2023-01-16 17:00:00,11421.25,0.0,15264.43412880434,14420.609909746872,0.0,0.0,5630.75,0.0,8562.8708359513,8237.545112226999,0.0,0.0,11055.5,0.0,17313.49832981003,16466.939732875282,0.0,0.0,1457.75,0.0,1716.2203747034955,1622.9584154118445,0.0,0.0
2023-01-16 18:00:00,11738.75,0.0,15766.203998831166,15061.183207101201,0.0,0.0,5920.5,0.0,8431.828809100634,8196.915812505422,0.0,0.0,10709.75,0.0,16187.627970616206,15361.622677320895,0.0,0.0,1457.0,0.0,1742.0422248314917,1731.8365055061008,0.0,0.0
2023-01-16 19:00:00,11751.5,0.0,16375.258929693702,15854.448059199965,0.0,0.0,6401.25,0.0,8555.819846326485,8347.139879275863,0.0,0.0,9860.25,0.0,15283.037551407804,14346.147955209059,0.0,0.0,1446.25,0.0,1743.3351826542905,1732.1027375775159,0.0,0.0
2023-01-16 20:00:00,11905.25,0.0,16629.753090420047,16199.265303224642,0.0,0.0,6543.75,0.0,8628.680768454049,8405.53638044806,0.0,0.0,9158.75,0.0,13917.293744215907,13005.54476415736,0.0,0.0,1418.25,0.0,1738.2532963868841,1723.1310598091532,0.0,0.0
2023-01-16 21:00:00,11528.75,0.0,16379.468978266572,15856.560898163874,0.0,0.0,6758.25,0.0,9083.666592742558,8914.7662529653,0.0,0.0,8108.75,0.0,12427.766320013196,11611.717770054944,0.0,0.0,1417.5,0.0,1714.2992630452534,1684.6032746853605,0.0,0.0
2023-01-16 22:00:00,10815.0,0.0,14883.191478712606,13744.011356006496,0.0,0.0,7061.0,0.0,8993.66393959936,8578.591554069872,0.0,0.0,7370.0,0.0,10139.487894674146,9070.086856213904,0.0,0.0,1394.5,0.0,1565.4930168709457,1377.6165292810854,0.0,0.0
2023-01-16 23:00:00,10527.5,0.0,14753.759711513656,13596.205344371869,0.0,0.0,7372.5,0.0,9680.987927702014,9230.10257729762,0.0,0.0,7293.5,0.0,10373.450913728304,9233.588325665167,0.0,0.0,1291.25,0.0,1581.6637737248577,1368.255287539295,0.0,0.0
2023-01-17 00:00:00,10272.0,0.0,14974.75923981383,13962.765206277954,0.0,0.0,7312.75,0.0,9966.452176509638,9522.922044460127,0.0,0.0,7770.25,0.0,10990.76337724242,9886.816642878304,0.0,0.0,1169.0,0.0,1605.0443468505055,1433.0468693766575,0.0,0.0
2023-01-17 01:00:00,10016.5,0.0,14838.969171236427,13924.00495863123,0.0,0.0,7020.0,0.0,9954.749396233774,9489.390688313211,0.0,0.0,9183.75,0.0,11235.671096046795,10301.865652407154,0.0,0.0,1131.75,0.0,1539.274943879788,1307.1665821490328,0.0,0.0
2023-01-17 02:00:00,10331.0,0.0,14788.817741080231,13948.348225586396,0.0,0.0,6615.75,0.0,9648.923161813558,9112.224592779692,0.0,0.0,9692.0,0.0,12148.255754816293,11486.956565101726,0.0,0.0,1000.0,0.0,1413.6142228278088,1096.9287537705632,0.0,0.0
2023-01-17 03:00:00,10510.0,0.0,14731.58803119878,14009.350736458602,0.0,0.0,5724.5,0.0,9191.593769803832,8645.612393379686,0.0,0.0,10084.25,0.0,13970.149307632462,13482.615293895005,0.0,0.0,736.75,0.0,1309.8462902441925,978.2859048267496,0.0,0.0
2023-01-17 04:00:00,10219.5,0.0,14570.992658660687,13843.963405061117,0.0,0.0,4442.0,0.0,7815.806515169104,7149.532717832878,0.0,0.0,10750.0,0.0,15159.562877713508,14662.585042662658,0.0,0.0,608.25,0.0,1101.8269963559933,739.1364783486712,0.0,0.0
2023-01-17 05:00:00,10296.75,0.0,14849.1534281931,14023.69664941157,0.0,0.0,3457.5,0.0,5887.41849531403,5304.755576767703,0.0,0.0,12538.75,0.0,16103.172379641655,15751.501431997685,0.0,0.0,539.75,0.0,818.96661304807,495.03926485935665,0.0,0.0
2023-01-17 06:00:00,10340.0,0.75,15142.10276861681,14279.500462052982,0.0,0.0,2691.0,0.0,4187.682933395079,3575.428096589386,0.0,0.0,13037.75,0.25,16915.955031262565,16181.871026276975,0.0,0.0,353.5,0.0,457.3461895103869,245.07763418063644,0.0,0.0
2023-01-17 07:00:00,10545.25,120.0,15178.081456985316,14287.145812641395,0.0,0.0,2031.5,106.25,3001.4181679659378,2396.9754479713715,0.0,0.0,10983.5,411.75,17409.63411650983,16749.25232613481,0.02900833971157068,0.0,183.0,88.25,248.1278971194013,121.86982960330687,0.0,0.0
2023-01-17 08:00:00,10449.25,738.5,14993.122190059517,13896.718300012122,228.76936443496163,276.45555225642437,1486.0,715.25,2282.160933132266,1734.318273434262,100.92169024004744,75.40809339228382,8579.0,2261.25,16725.423627583732,16517.960489369158,662.2640329428926,1262.3308122866847,90.25,488.25,152.7598329507853,74.71966053406196,220.94354937863343,609.4258396082839
2023-01-17 09:00:00,9584.25,1517.0,14109.020459782456,13025.54675284042,1320.305550416438,1530.0204617859943,1006.0,1753.5,1966.6053734252505,1479.2239960405075,1069.3683732086986,1752.6615268991293,7819.0,4489.0,15158.549695619557,15188.820452588492,3492.7185268676626,4645.0959753352,53.5,1100.75,85.69856764597799,34.96314929191114,1305.9539330767664,1827.9353922372252
2023-01-17 10:00:00,9079.0,2007.0,12492.673431758283,11361.307232939318,3093.3634120829342,3457.8384957958556,775.25,2604.0,962.6942651768746,729.8587289756364,2850.8874528496717,3751.1529150840906,8025.5,5944.75,12270.664136840895,12344.233041803993,8272.858981249929,9611.21562812572,38.5,1629.75,35.503857265208104,12.683850238949011,2838.6697491646614,3121.9682320725947
2023-01-17 11:00:00,7752.5,2298.25,11838.369387379675,10625.290378317024,5366.135814965278,5660.854588264958,663.5,2849.0,828.5688689053281,629.2564500594176,4484.569358927632,5196.533350042686,7900.25,5767.75,11080.50627990062,11188.064223836463,13643.974823465214,13545.192181796032,46.0,1724.75,19.188806108039657,9.153660655238406,3601.070155484456,3622.903041336897
2023-01-17 12:00:00,6062.75,2269.5,10457.98964102182,9432.228692816503,6295.247524457872,6404.309969020605,568.25,2444.0,662.4258437845018,467.9789415955906,5593.155733925858,5582.00963602719,7556.75,4624.75,11440.01157156183,11766.532072987144,16061.906269658393,14579.510577216148,92.25,1324.5,52.708182737456795,38.558858221923074,3372.0249268907405,3057.6850586381884
2023-01-17 13:00:00,5025.5,1650.25,8789.34942895848,7922.206433640936,7228.8405296612145,6470.393407078397,513.5,1765.0,640.4762153841766,456.04250275465137,5832.746949683928,5437.622471256399,6718.75,3105.0,11228.137925291318,11232.09223171543,15015.942537101211,12579.240208182913,169.0,748.5,101.7980937672199,67.68714879445416,2751.104113725706,2315.8104281059423
2023-01-17 14:00:00,3937.5,678.5,6860.731864972875,6075.724242682645,6771.992168366759,4889.832040915562,445.25,799.75,572.2765043020747,383.21478210139696,5364.803442954443,4270.734342763023,6029.25,1473.0,11453.620177430525,11597.273895059403,13007.289289450402,9041.32190547316,202.75,251.0,94.0989262432802,60.699425201222994,1624.1908183158116,1172.8183374024336
2023-01-17 15:00:00,3287.5,41.25,5253.312253393773,4638.788203381959,3852.898705066637,2409.396083017301,536.0,116.25,464.93638454640444,279.0027875284899,4648.5423197385335,2219.0011251839055,5966.25,164.25,10789.5072183006,10949.282099392,11865.917637098994,4729.445977865837,174.0,28.0,85.64646972218236,48.69997903907772,917.9674614298663,425.34837633848645
2023-01-17 16:00:00,3202.25,0.0,4677.03481393165,4116.389938470953,96.99163878841371,15.38705310714592,725.0,0.0,488.82132834468564,272.83478663422835,313.2657157918811,670.017171277403,6832.5,0.0,10299.553300659009,10398.890918570287,470.05120157805453,580.5608767072805,211.0,0.0,142.90048765458843,79.09531986060071,146.18901067091554,52.6042059171918
2023-01-17 17:00:00,3080.75,0.0,4249.374094017121,3746.04380998135,0.0,0.0,808.0,0.0,740.3535644319348,448.874894186735,0.0,0.0,7266.25,0.0,11109.194462171094,11088.80968536382,0.0,0.0,282.75,0.0,185.99929623204477,95.40808659606867,0.0,0.0
2023-01-17 18:00:00,2833.5,0.0,3717.7760668519,3218.2716927175597,0.0,0.0,950.0,0.0,960.519586703535,603.2892883945253,0.0,0.0,8053.75,0.0,11540.111065203397,11490.689051300755,0.0,0.0,266.5,0.0,159.79044594500346,79.16273834355084,0.0,0.0
2023-01-17 19:00:00,2508.0,0.0,3684.3551561033223,3169.317209253627,0.0,0.0,1060.0,0.0,955.2338884751391,598.3401371817081,0.0,0.0,9363.75,0.0,12152.198176897386,12137.627202603282,0.0,0.0,207.5,0.0,154.8735525047025,75.83037820247263,0.0,0.0
2023-01-17 20:00:00,2139.25,0.0,3395.184568115367,2956.4270215095917,0.0,0.0,1121.25,0.0,1005.3685121592632,627.9393950339215,0.0,0.0,8879.25,0.0,12557.90781726381,12637.451426690423,0.0,0.0,190.5,0.0,146.4113051175474,68.55035124571748,0.0,0.0
2023-01-17 21:00:00,2068.25,0.0,2957.092738203726,2523.802677923488,0.0,0.0,1172.75,0.0,947.7873988467203,583.4384197106352,0.0,0.0,8357.5,0.0,12678.73534434582,12652.69803090442,0.0,0.0,181.25,0.0,113.38515518780581,48.95707354070732,0.0,0.0
2023-01-17 22:00:00,2150.0,0.0,2805.076574789344,2379.1183369789223,0.0,0.0,1307.75,0.0,1108.1713998735534,694.2639009930786,0.0,0.0,7756.25,0.0,11969.737448820191,11992.49948026118,0.0,0.0,195.75,0.0,45.95351570139622,21.561271260843252,0.0,0.0
2023-01-17 23:00:00,2129.5,0.0,2771.0205707799646,2373.8634162387566,0.0,0.0,1313.5,0.0,1107.2800423235092,718.0077890278623,0.0,0.0,6676.25,0.0,10389.11053564458,10315.62152517219,0.0,0.0,198.0,0.0,78.76756151921911,37.353810685719786,0.0,0.0
2023-01-18 00:00:00,2113.5,0.0,2791.4592258649977,2367.2932732526824,0.0,0.0,1118.5,0.0,1194.5424868652096,787.7751293318124,0.0,0.0,5524.25,0.0,9128.154961230584,8958.649747744648,0.0,0.0,198.75,0.0,73.55940786684305,36.57404278163298,0.0,0.0
2023-01-18 01:00:00,2016.75,0.0,2676.4122465790842,2263.7512309444805,0.0,0.0,1024.75,0.0,1139.5099469472289,737.9674940697217,0.0,0.0,4963.75,0.0,8362.817957489087,7982.821438545537,0.0,0.0,158.75,0.0,63.917700155328255,33.24535495879239,0.0,0.0
2023-01-18 02:00:00,1872.75,0.0,2356.556324348844,1927.0981808536844,0.0,0.0,1107.0,0.0,1033.027468099797,683.9163678990459,0.0,0.0,3885.5,0.0,7590.706540740848,7155.917996292299,0.0,0.0,144.75,0.0,50.45854140944815,31.48097007001657,0.0,0.0
2023-01-18 03:00:00,1817.75,0.0,2120.696363591317,1728.2709251295341,0.0,0.0,1202.0,0.0,1094.56021224122,743.4356894991365,0.0,0.0,3950.5,0.0,6701.773288855818,6250.203930759174,0.0,0.0,160.5,0.0,76.17548123869015,51.94711877983641,0.0,0.0
2023-01-18 04:00:00,1738.5,0.0,2107.268200319345,1671.5829899578498,0.0,0.0,1331.0,0.0,1158.6517661751611,774.1062992735875,0.0,0.0,4076.0,0.0,6077.988408619457,5566.747684153719,0.0,0.0,187.75,0.0,103.5619885402783,67.51998849952727,0.0,0.0
2023-01-18 05:00:00,1669.25,0.0,2005.3622872425308,1578.481772384668,0.0,0.0,1416.0,0.0,1140.8110885425963,772.4022677754583,0.0,0.0,3902.5,0.0,5497.424138238124,5214.244678432862,0.0,0.0,175.75,0.0,120.34762719920249,74.13573636763083,0.0,0.0
2023-01-18 06:00:00,1676.75,0.25,2052.3513513021476,1546.0544363255956,0.0,0.0,1462.0,0.0,1101.6476187441579,747.1573531579654,0.0,0.0,3847.75,0.0,5629.249684087231,5332.950313422733,0.0,0.0,158.5,0.0,154.6811896277288,96.46334246871392,0.0,0.0
2023-01-18 07:00:00,1689.5,60.5,1880.1236575531846,1435.8926642284332,0.0,0.0,1478.75,62.75,1185.259604401437,812.4536181976258,0.0,0.0,4414.0,94.0,6202.233940433006,5855.4932551377815,0.07002728323456707,0.0,173.0,7.5,176.48244075288312,110.69992216600332,0.0,0.0
2023-01-18 08:00:00,1349.75,396.0,1580.575744084577,1240.2682035484943,214.90249784002015,73.57072415679036,1546.5,587.25,1337.4129553201733,912.7622538682382,117.84521990753943,9.040889553330624,4180.5,756.25,6478.752121525347,6195.800905250713,635.8475722800342,797.6630983905704,214.25,67.25,209.83866209973053,132.45683118389232,123.76841215124935,109.7702291895497
2023-01-18 09:00:00,1114.0,841.0,1248.52605739571,1004.0782449291888,1093.938815708991,859.735737769275,1447.25,1251.25,1282.4449640263672,903.0730925145014,1252.0164740127832,1693.194744834056,4067.25,1891.25,6185.181584675395,6054.975010574141,3198.3821961023696,4103.292510711716,292.5,198.25,210.21596158622285,133.6030990390134,637.4481693623915,507.3134981594049
2023-01-18 10:00:00,850.25,1186.5,937.5803901748276,770.1134803241358,2058.8164754699887,1786.8522814023877,1316.0,1801.5,1147.839955822513,826.0656688557956,3178.222151957439,3819.221280307927,3892.0,2457.75,6478.665126451708,6534.4079148122255,6611.796830737815,7435.524487917196,324.5,323.0,303.6977680866936,174.7743798809185,1295.417093301284,1249.547859308887
2023-01-18 11:00:00,784.0,1346.5,572.2653788316536,456.2047287027186,2892.5576134928806,2579.74842546847,1275.25,2483.5,831.7305096497727,617.8289099140488,5378.091772985933,5618.9559072582915,3661.25,2702.0,4568.012010992032,4721.387618380994,9164.451140276544,9138.42482234313,261.0,404.0,300.961930550332,189.47625117494437,2077.4937819415627,2028.7282529032518
2023-01-18 12:00:00,791.0,1281.0,500.9902444904037,383.1376094168415,3609.0391234391714,3063.1466606033887,1421.75,2570.25,936.7391282635514,714.861404006629,6964.231153438483,6576.210440701514,3765.0,2572.0,4813.989928129334,4886.86701532236,10716.482548687827,9866.506793525368,232.0,400.25,289.84818989528645,187.6124355307634,2572.223206899227,2504.6975754399164
2023-01-18 13:00:00,817.25,976.5,659.7832506736621,519.7023653730358,3290.885420708023,2593.6085966319215,1603.75,2084.75,1176.9058321007053,881.9005800148083,7323.784643613241,6519.534615274635,4335.25,2007.25,5155.851167977578,5268.889028791302,10541.879936940788,9265.453889340264,205.0,301.0,245.69154812180915,158.8663340523544,2648.9122502025257,2525.2939472978833
2023-01-18 14:00:00,884.75,397.5,931.5167137145608,727.3766282877295,2761.8180370196756,1899.58378706304,1813.5,1093.25,1772.7477210550662,1339.9552386743553,7360.21421319109,5774.530325628976,4717.0,915.25,7598.4702661899955,7621.055846021055,10013.987232942129,7649.3067753717305,180.25,178.75,186.781318473217,119.85405249773358,2678.939286347358,2298.9495120676606
2023-01-18 15:00:00,1030.0,30.75,1170.7631396229644,908.6180331365905,2102.9638315084126,874.3623983509332,2384.5,179.0,2416.771626347012,1831.1226074261972,6686.640649647233,3569.2233326574787,6318.5,100.0,9045.725868782576,8938.227488052766,9503.149556049106,4321.410526939286,166.0,41.25,157.46249319782774,99.33701024260374,2887.955903543523,1565.5605777578596
2023-01-18 16:00:00,1195.0,0.0,1306.8527886180168,1014.4663175064395,72.2452738778119,2.855113454683088,3286.5,0.0,3431.4733473534307,2676.918451532766,416.09633744621834,1150.0791207747009,7984.5,0.0,11171.649209634525,10896.020130469973,478.8239771799822,979.05050734073,188.25,0.0,214.53133130640242,125.56503167601502,269.78018222912925,422.03814047351733
2023-01-18 17:00:00,1387.5,0.0,1489.6361466729413,1165.2094148732363,0.0,0.0,4132.75,0.0,4560.353471255926,3650.514901954744,0.0,0.0,9364.75,0.0,13249.78156898346,12912.393183652712,0.0,0.0,190.25,0.0,288.74008985058714,159.43342435077088,0.005359531076008782,0.0
2023-01-18 18:00:00,1766.5,0.0,1832.868641975454,1453.9970166504088,0.0,0.0,4657.25,0.0,5440.27069019127,4456.158687049355,0.0,0.0,10582.0,0.0,14947.847873976047,14633.440939072045,0.0,0.0,212.25,0.0,290.1844304962767,149.7906677314079,0.0,0.0
2023-01-18 19:00:00,2195.0,0.0,2347.8880735758426,1899.7038748611692,0.0,0.0,5073.25,0.0,5931.248754315088,4921.091070200799,0.0,0.0,11599.75,0.0,16599.4842544953,16338.465030063933,0.0,0.0,203.0,0.0,192.4731756025936,105.93183747536382,0.0,0.0
2023-01-18 20:00:00,2924.75,0.0,2935.8312325540305,2393.2223832068585,0.0,0.0,5316.75,0.0,6287.530436235861,5272.702436991304,0.0,0.0,12148.75,0.0,17953.185873036025,17813.05385233257,0.0,0.0,200.25,0.0,145.21528398663963,85.61497444984568,0.0,0.0
2023-01-18 21:00:00,3690.0,0.0,3636.6965640862986,2962.381188972198,0.0,0.0,5272.25,0.0,6417.349981785873,5448.580508016725,0.0,0.0,12191.5,0.0,18673.591125480347,18590.096425876654,0.0,0.0,239.25,0.0,171.21890592287465,102.34455628740534,0.0,0.0
2023-01-18 22:00:00,4478.0,0.0,4656.206904074242,3848.422214215141,0.0,0.0,5337.5,0.0,6214.034312118056,5190.127724635729,0.0,0.0,12619.25,0.0,18693.415837204335,18619.45482987074,0.0,0.0,318.5,0.0,205.53130680117994,102.63519814443069,0.0,0.0
2023-01-18 23:00:00,5483.0,0.0,5524.622882672416,4522.034052008507,0.0,0.0,5425.0,0.0,6460.717829561359,5430.393639274323,0.0,0.0,12592.0,0.0,19083.355219634806,19045.204657851777,0.0,0.0,381.25,0.0,315.063334737093,149.75925725246157,0.0,0.0
2023-01-19 00:00:00,5928.5,0.0,6656.551021112726,5442.238961624453,0.0,0.0,5344.5,0.0,6821.187355750716,5839.134485904842,0.0,0.0,12438.25,0.0,19471.777920073404,19466.131605125178,0.0,0.0,477.75,0.0,393.49150117337234,189.14557573624913,0.0,0.0
2023-01-19 01:00:00,5961.75,0.0,7737.007887541025,6429.890829369326,0.0,0.0,5185.75,0.0,6929.44185054413,5996.509928067203,0.0,0.0,12406.5,0.0,19588.34324476674,19531.564816039176,0.0,0.0,543.0,0.0,445.8361468056927,220.05117083221984,0.0,0.0
2023-01-19 02:00:00,6004.5,0.0,8208.551879606986,6857.690516876358,0.0,0.0,5084.25,0.0,6928.546469109789,6124.905856811557,0.0,0.0,12390.5,0.0,19409.0035874959,19289.10879910949,0.0,0.0,542.25,0.0,471.4674058459084,238.47602913238555,0.0,0.0
2023-01-19 03:00:00,6222.0,0.0,8880.291198486924,7471.987122119903,0.0,0.0,5225.0,0.0,7158.4977159126165,6453.837795671934,0.0,0.0,12288.0,0.0,19271.05559214308,18919.991849045044,0.0,0.0,475.5,0.0,430.85407172810625,221.72810901066205,0.0,0.0
2023-01-19 04:00:00,6659.75,0.0,9464.020696806137,8019.129600141696,0.0,0.0,5162.25,0.0,7511.6052409812555,6764.126916287534,0.0,0.0,11911.0,0.0,18567.17957459648,17895.903485499864,0.0,0.0,447.25,0.0,376.56694059639153,195.37684217762018,0.0,0.0
2023-01-19 05:00:00,7332.5,0.0,9982.326435415596,8514.691566968415,0.0,0.0,4861.25,0.0,7491.9440195579355,6659.825091860533,0.0,0.0,11225.25,0.0,17404.774935965885,16352.922913729695,0.0,0.0,476.5,0.0,387.66061125869606,200.11579110665204,0.0,0.0
2023-01-19 06:00:00,7589.0,0.75,10572.6800775208,9069.43233845957,0.0,0.0,4565.5,0.0,7343.858131554246,6475.482722012969,0.0,0.0,9764.5,0.5,16110.14353809445,14859.439282074063,0.0,0.0,501.25,0.0,432.2285567776961,224.09072867166884,0.0,0.0
2023-01-19 07:00:00,7350.5,165.75,10608.971908200041,9134.384332624179,0.0,0.0,4290.5,50.75,7217.7063431440565,6257.9356406885545,0.0,0.0,8295.25,106.25,14280.723323501346,13447.984110430401,0.10090300609687103,0.0,549.0,101.5,453.3909137839296,238.8731288820589,0.0,0.0
2023-01-19 08:00:00,6717.25,1005.25,10109.442952614358,8759.055350795641,426.5520487482685,1100.1750710485817,4229.5,358.25,7105.987881911262,5979.2739653485405,80.5240861230482,47.77075215003349,7998.0,719.75,12577.421757246493,11593.797126538033,593.0827116656385,789.0682735947449,521.25,405.75,460.2887712146812,249.07165860893122,226.8562850233719,611.2036330960447
2023-01-19 09:00:00,6075.75,2092.75,10744.676003438308,9464.84174266382,2389.870691303503,3244.221823390544,4104.5,797.25,6923.196440668066,5831.063002367956,695.1601616364909,653.1901262150609,7823.0,1596.25,11467.238043270441,10558.657009215418,2684.1475283847312,2837.2132453520726,474.5,602.75,351.0829683314478,214.82221688057766,1206.1107054288157,1705.4939927543965
2023-01-19 10:00:00,5693.0,2884.25,7900.390543404892,6980.936326411886,5273.502044398512,5842.82744518167,3888.25,1385.0,5782.307838156035,4824.738035895309,1639.3473181415313,1757.897400694227,6799.0,2322.5,9283.174333363857,8413.92994675047,5091.737548010344,5224.318667012038,365.0,850.0,376.6416020886565,244.05940000090652,2522.3369341597677,2931.380212347399
2023-01-19 11:00:00,5448.5,2927.0,7847.1780380321,6899.341285052392,7579.150732535221,7187.666332674789,3409.75,1623.25,5406.734229988936,4309.192968438133,2787.8920670003895,3070.3367933107925,6234.0,2746.25,8615.469119659376,7861.387199806652,6905.33769486091,6454.323720855656,305.75,739.75,493.53000879613035,299.2372845724164,3735.598321369194,3889.5807834835646
2023-01-19 12:00:00,5372.0,2229.5,8114.659967416498,7137.9135545574045,7718.996935715522,6801.815281259179,2962.5,1598.25,4565.431870574344,3595.7867893913053,3062.5812347092797,3206.7716014609005,6001.25,2382.0,7562.574957944208,7006.960110795452,8216.775096088677,7250.444310658166,297.75,598.75,490.2987062485925,283.1588588088752,3716.8262619585867,3599.371600132854
2023-01-19 13:00:00,5061.0,1261.5,7549.283472818673,6499.768317519092,6202.351757765896,4999.322140623607,2457.25,1111.75,3417.793274281942,2660.786186445087,3429.7586296850823,3416.1551736534443,6238.0,1622.0,8268.213047404412,7644.569649919916,6256.243860674014,5242.154115899932,241.25,392.5,485.03107127993127,287.79782881058225,3264.4157560007307,2986.345312201733
